bsb10628808	00298	25	ches Verguügen, Witz und Einbildungskraft mit dem	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628808/canvas/298/view
bsb10628808	00513	85	Jugendgefühl, lebhafte Einbildungskraft, innige Theºnah-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628808/canvas/513/view
bsb10502095	00146	114	ſehr wichtigen Unterſchied, daſs dem Rec. die Einbildungskraft, ſo wie ſie ohne den Verſtand wirkt,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502095/canvas/146/view
bsb10502095	00671	83	de folgen gern in der Einbildungskraft dem Freunde	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502095/canvas/671/view
bsb10502081	00090	110	Träume der Einbildungskraft zu erſetzen, und das	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502081/canvas/90/view
bsb10502081	00103	21	der Einbildungskraft angenehm ſich empfehlenden	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502081/canvas/103/view
bsb10502081	00234	37	geglaubten Fürften die Einbildungskraft mit einem	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502081/canvas/234/view
bsb10502081	00238	69	begabt mit einer eben ſo ungemein beweglichen Einbildungskraft als tiefer Empfänglichkeit für alles	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502081/canvas/238/view
bsb10502081	00284	56	gegebenen Bilde ihre Einbildungskraft darthaten,"	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502081/canvas/284/view
bsb10502081	00389	90	Einbildungskraft, den Verſtand, das Gedächtniſs,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502081/canvas/389/view
bsb10502081	00408	79	des Geſchmacks, welche der Einbildungskraft a	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502081/canvas/408/view
bsb10502056	00178	28	ſeit ſeine Einbildungskraft ſchwächer geworden, ha-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502056/canvas/178/view
bsb10502056	00195	24	nur die Sinnlichkeit, die Einbildungskraft und der	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502056/canvas/195/view
bsb10502056	00354	84	Thätigkeit der Einbildungskraft zu trennen iſt: ſo	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502056/canvas/354/view
bsb10502056	00354	88	In der 1 heorie der Einbildungskraft würde die Be-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502056/canvas/354/view
bsb10502056	00363	16	des Feuers der Einbildungskraft andern nach, ſo	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502056/canvas/363/view
bsb10502056	00382	45	Gjeserzeugniſſen die Einbildungskraft nicht einen	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502056/canvas/382/view
bsb10502042	00033	18	gen durch nächtliches Wirken der Einbildungskraft,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502042/canvas/33/view
bsb10502042	00037	55	S. 89. die Einbildungskraft als Bürgen für die Un-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502042/canvas/37/view
bsb10502042	00077	81	einem Spiele der Einbildungskraft, nicht durchge-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502042/canvas/77/view
bsb10502042	00107	24	Ä der Einbildungskraft zu beſchäftigen, geho-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502042/canvas/107/view
